Product code;Language;Product id;Category;List price;Price;Weight;Quantity;Min quantity;List qty count;Shipping freight;Date added;Inventory tracking;Free shipping;Feature comparison;Zero price action;Thumbnail;Detailed image;Product name;Description;Meta keywords;Meta description;Search words;Page title;Taxes;Features;Options;Secondary categories;Short description;Status;Image URL;Detailed image URL;Analogue tags
"BRO120174458";"en";"1196";"Women";"199.00";"199.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120174458_1.jpg#{[en]:;}";"BROOKS W Adrenaline GTS 15 Dwidth";"";"BROOKS W Adrenaline GTS 15 Dwidth";"BROOKS W Adrenaline GTS 15 Dwidth";"BROOKS W Adrenaline GTS 15 Dwidth";"BROOKS W Adrenaline GTS 15 Dwidth";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120174458_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120174458_1.jpg";"BROOKS W Adrenaline GTS 15 Dwidth"
"BRO120175052";"en";"1197";"Women";"199.00";"199.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120175052_1.jpg#{[en]:;}";"BROOKS W Pure Cadence 4";"";"BROOKS W Pure Cadence 4";"BROOKS W Pure Cadence 4";"BROOKS W Pure Cadence 4";"BROOKS W Pure Cadence 4";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120175052_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120175052_1.jpg";"BROOKS W Pure Cadence 4"
"BRO120175559";"en";"1198";"Women";"199.00";"199.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120175559_1.jpg#{[en]:;}";"BROOKS W Pure Cadence 4";"";"BROOKS W Pure Cadence 4";"BROOKS W Pure Cadence 4";"BROOKS W Pure Cadence 4";"BROOKS W Pure Cadence 4";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120175559_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120175559_1.jpg";"BROOKS W Pure Cadence 4"
"BRO120176051";"en";"1199";"Women";"169.00";"169.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120176051_1.jpg#{[en]:;}";"BROOKS W Pure Connect 4";"";"BROOKS W Pure Connect 4";"BROOKS W Pure Connect 4";"BROOKS W Pure Connect 4";"BROOKS W Pure Connect 4";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120176051_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120176051_1.jpg";"BROOKS W Pure Connect 4"
"BRO120176587";"en";"1200";"Women";"169.00";"169.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120176587_1.jpg#{[en]:;}";"BROOKS W Pure Connect 4";"";"BROOKS W Pure Connect 4";"BROOKS W Pure Connect 4";"BROOKS W Pure Connect 4";"BROOKS W Pure Connect 4";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120176587_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120176587_1.jpg";"BROOKS W Pure Connect 4"
"BRO120178302";"en";"1201";"Women";"169.00";"169.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120178302_1.jpg#{[en]:;}";"BROOKS W Launch2";"";"BROOKS W Launch2";"BROOKS W Launch2";"BROOKS W Launch2";"BROOKS W Launch2";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120178302_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120178302_1.jpg";"BROOKS W Launch2"
"BRO120178635";"en";"1202";"Women";"169.00";"169.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120178635_1.jpg#{[en]:;}";"BROOKS W Launch2";"";"BROOKS W Launch2";"BROOKS W Launch2";"BROOKS W Launch2";"BROOKS W Launch2";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120178635_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120178635_1.jpg";"BROOKS W Launch2"
"BRO120181424";"en";"1203";"Women";"179.00";"179.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120181424_1.jpg#{[en]:;}";"BROOKS W Cascadia 10";"";"BROOKS W Cascadia 10";"BROOKS W Cascadia 10";"BROOKS W Cascadia 10";"BROOKS W Cascadia 10";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120181424_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120181424_1.jpg";"BROOKS W Cascadia 10"
"BRO120181624";"en";"1204";"Women";"179.00";"179.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120181624_1.jpg#{[en]:;}";"BROOKS W Cascadia 10";"";"BROOKS W Cascadia 10";"BROOKS W Cascadia 10";"BROOKS W Cascadia 10";"BROOKS W Cascadia 10";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120181624_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120181624_1.jpg";"BROOKS W Cascadia 10"
"BRO120182157";"en";"1205";"Women";"189.00";"189.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120182157_1.jpg#{[en]:;}";"BROOKS W Ravenna 6 D width";"";"BROOKS W Ravenna 6 D width";"BROOKS W Ravenna 6 D width";"BROOKS W Ravenna 6 D width";"BROOKS W Ravenna 6 D width";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120182157_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120182157_1.jpg";"BROOKS W Ravenna 6 D width"
"BRO120182490";"en";"1206";"Women";"189.00";"189.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120182490_1.jpg#{[en]:;}";"BROOKS W Ravenna 6 D width";"";"BROOKS W Ravenna 6 D width";"BROOKS W Ravenna 6 D width";"BROOKS W Ravenna 6 D width";"BROOKS W Ravenna 6 D width";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120182490_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120182490_1.jpg";"BROOKS W Ravenna 6 D width"
"BRO120182657";"en";"1207";"Women";"189.00";"189.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120182657_1.jpg#{[en]:;}";"BROOKS W Ravenna 6 D width";"";"BROOKS W Ravenna 6 D width";"BROOKS W Ravenna 6 D width";"BROOKS W Ravenna 6 D width";"BROOKS W Ravenna 6 D width";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120182657_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120182657_1.jpg";"BROOKS W Ravenna 6 D width"
"BRO120183436";"en";"1208";"Women";"279.00";"279.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120183436_1.jpg#{[en]:;}";"BROOKS W Transcend 2";"";"BROOKS W Transcend 2";"BROOKS W Transcend 2";"BROOKS W Transcend 2";"BROOKS W Transcend 2";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120183436_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120183436_1.jpg";"BROOKS W Transcend 2"
"BRO120183802";"en";"1209";"Women";"279.00";"279.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120183802_1.jpg#{[en]:;}";"BROOKS W Transcend 2";"";"BROOKS W Transcend 2";"BROOKS W Transcend 2";"BROOKS W Transcend 2";"BROOKS W Transcend 2";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120183802_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120183802_1.jpg";"BROOKS W Transcend 2"
"BRO110167024";"en";"1141";"Men";"229.00";"229.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110167024_1.jpg#{[en]:;}";"BROOKS M Glycerin 12";"";"BROOKS M Glycerin 12";"BROOKS M Glycerin 12";"BROOKS M Glycerin 12";"BROOKS M Glycerin 12";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110167024_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110167024_1.jpg";"BROOKS M Glycerin 12"
"BRO110168113";"en";"1142";"Men";"189.00";"189.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110168113_1.jpg#{[en]:;}";"BROOKS M Ghost 7";"";"BROOKS M Ghost 7";"BROOKS M Ghost 7";"BROOKS M Ghost 7";"BROOKS M Ghost 7";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110168113_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110168113_1.jpg";"BROOKS M Ghost 7"
"BRO110181057";"en";"1143";"Men";"199.00";"199.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110181057_1.jpg#{[en]:;}";"BROOKS M Adrenaline GTS 15 2E Width";"";"BROOKS M Adrenaline GTS 15 2E Width";"BROOKS M Adrenaline GTS 15 2E Width";"BROOKS M Adrenaline GTS 15 2E Width";"BROOKS M Adrenaline GTS 15 2E Width";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110181057_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110181057_1.jpg";"BROOKS M Adrenaline GTS 15 2E Width"
"BRO110181168";"en";"1144";"Men";"199.00";"199.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110181168_1.jpg#{[en]:;}";"BROOKS M Adrenaline GTS 15 2E Width";"";"BROOKS M Adrenaline GTS 15 2E Width";"BROOKS M Adrenaline GTS 15 2E Width";"BROOKS M Adrenaline GTS 15 2E Width";"BROOKS M Adrenaline GTS 15 2E Width";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110181168_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110181168_1.jpg";"BROOKS M Adrenaline GTS 15 2E Width"
"BRO110181813";"en";"1145";"Men";"199.00";"199.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110181813_1.jpg#{[en]:;}";"BROOKS M Adrenaline GTS 15 2E";"";"BROOKS M Adrenaline GTS 15 2E";"BROOKS M Adrenaline GTS 15 2E";"BROOKS M Adrenaline GTS 15 2E";"BROOKS M Adrenaline GTS 15 2E";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110181813_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110181813_1.jpg";"BROOKS M Adrenaline GTS 15 2E"
"BRO110182039";"en";"1146";"Men";"199.00";"199.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110182039_1.jpg#{[en]:;}";"BROOKS M Pure Cadence 4";"";"BROOKS M Pure Cadence 4";"BROOKS M Pure Cadence 4";"BROOKS M Pure Cadence 4";"BROOKS M Pure Cadence 4";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110182039_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110182039_1.jpg";"BROOKS M Pure Cadence 4"
"BRO110182629";"en";"1147";"Men";"199.00";"199.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110182629_1.jpg#{[en]:;}";"BROOKS M Pure Cadence 4";"";"BROOKS M Pure Cadence 4";"BROOKS M Pure Cadence 4";"BROOKS M Pure Cadence 4";"BROOKS M Pure Cadence 4";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110182629_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110182629_1.jpg";"BROOKS M Pure Cadence 4"
"BRO110183027";"en";"1148";"Men";"169.00";"169.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110183027_1.jpg#{[en]:;}";"BROOKS M Pure Cadence 4";"";"BROOKS M Pure Cadence 4";"BROOKS M Pure Cadence 4";"BROOKS M Pure Cadence 4";"BROOKS M Pure Cadence 4";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110183027_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110183027_1.jpg";"BROOKS M Pure Cadence 4"
"BRO110183811";"en";"1149";"Men";"169.00";"169.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110183811_1.jpg#{[en]:;}";"BROOKS M Pure Cadence 4";"";"BROOKS M Pure Cadence 4";"BROOKS M Pure Cadence 4";"BROOKS M Pure Cadence 4";"BROOKS M Pure Cadence 4";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110183811_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110183811_1.jpg";"BROOKS M Pure Cadence 4"
"BRO110186146";"en";"1150";"Men";"189.00";"189.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110186146_1.jpg#{[en]:;}";"BROOKS M Ravenna 6 2E Width";"";"BROOKS M Ravenna 6 2E Width";"BROOKS M Ravenna 6 2E Width";"BROOKS M Ravenna 6 2E Width";"BROOKS M Ravenna 6 2E Width";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110186146_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110186146_1.jpg";"BROOKS M Ravenna 6 2E Width"
"BRO110186313";"en";"1151";"Men";"189.00";"189.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110186313_1.jpg#{[en]:;}";"BROOKS M Ravenna 6 2E";"";"BROOKS M Ravenna 6 2E";"BROOKS M Ravenna 6 2E";"BROOKS M Ravenna 6 2E";"BROOKS M Ravenna 6 2E";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110186313_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110186313_1.jpg";"BROOKS M Ravenna 6 2E"
"BRO110186468";"en";"1152";"Men";"189.00";"189.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110186468_1.jpg#{[en]:;}";"BROOKS M Ravenna 6";"";"BROOKS M Ravenna 6";"BROOKS M Ravenna 6";"BROOKS M Ravenna 6";"BROOKS M Ravenna 6";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110186468_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110186468_1.jpg";"BROOKS M Ravenna 6"
"BRO110187413";"en";"1153";"Men";"179.00";"179.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110187413_1.jpg#{[en]:;}";"BROOKS M Cascadia 10";"";"BROOKS M Cascadia 10";"BROOKS M Cascadia 10";"BROOKS M Cascadia 10";"BROOKS M Cascadia 10";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110187413_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110187413_1.jpg";"BROOKS M Cascadia 10"
"BRO110187613";"en";"1154";"Men";"179.00";"179.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110187613_1.jpg#{[en]:;}";"BROOKS M Cascadia 10";"";"BROOKS M Cascadia 10";"BROOKS M Cascadia 10";"BROOKS M Cascadia 10";"BROOKS M Cascadia 10";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110187613_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110187613_1.jpg";"BROOKS M Cascadia 10"
"BRO110188002";"en";"1155";"Men";"169.00";"169.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110188002_1.jpg#{[en]:;}";"BROOKS M Launch2";"";"BROOKS M Launch2";"BROOKS M Launch2";"BROOKS M Launch2";"BROOKS M Launch2";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110188002_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110188002_1.jpg";"BROOKS M Launch2"
"BRO110188702";"en";"1156";"Men";"169.00";"169.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110188702_1.jpg#{[en]:;}";"BROOKS M Launch2";"";"BROOKS M Launch2";"BROOKS M Launch2";"BROOKS M Launch2";"BROOKS M Launch2";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110188702_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110188702_1.jpg";"BROOKS M Launch2"
"BRO110189668";"en";"1157";"Men";"279.00";"279.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110189668_1.jpg#{[en]:;}";"BROOKS M Transcend 2";"";"BROOKS M Transcend 2";"BROOKS M Transcend 2";"BROOKS M Transcend 2";"BROOKS M Transcend 2";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110189668_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110189668_1.jpg";"BROOKS M Transcend 2"
"BRO110189713";"en";"1158";"Men";"279.00";"279.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro110189713_1.jpg#{[en]:;}";"BROOKS M Transcend 2";"";"BROOKS M Transcend 2";"BROOKS M Transcend 2";"BROOKS M Transcend 2";"BROOKS M Transcend 2";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[8,8.5,9,9.5,10,10.5,11]";"Men///Footwear///Running; Men///Footwear; Brands///Brooks///Men's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110189713_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro110189713_1.jpg";"BROOKS M Transcend 2"
"BRO120160646";"en";"1159";"Women";"229.00";"229.00";"0.50";"10";"0";"0";"0.00";"04 Aug 2015 00:00:00";"O";"N";"N";"R";"";"exim/backup/images/bro120160646_1.jpg#{[en]:;}";"BROOKS W Glycerin 12";"";"BROOKS W Glycerin 12";"BROOKS W Glycerin 12";"BROOKS W Glycerin 12";"BROOKS W Glycerin 12";"GST";"Brand: E[BROOKS]";"(Sportslink) International: S[US]; (Sportslink) Shoe Size: S[6,6.5,7,7.5,8,8.5,9,9.5]";"Women///Footwear///Running; Women///Footwear; Brands///Brooks///Women's RUNNING; Brands///Brooks";"";"A";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120160646_1.jpg";"http://lostcom.us/sportslinkshop/images/detailed/3/bro120160646_1.jpg";"BROOKS W Glycerin 12"
